city_name,country,city_lat,city_lon,population,max_temp_ctrl,max_temp_ssp,temp_diff,timestamp_ctrl,timestamp_ssp,time_idx_ctrl,time_idx_ssp,cell_idx_ctrl,cell_idx_ssp,lat_ctrl,lon_ctrl,lat_ssp,lon_ssp
Castanhal,Brazil,-1.2895996,-47.9300308,137406,35.7829528808594,41.74770507812502,5.964752197265625,1951-11-05T18:00:00.000000000,2082-10-07T18:00:00.000000000,5389,8085,3401125,3401127,-1.370826005935669,311.9762878417969,-1.370826005935669,312.1185913085937
Maldonado,Uruguay,-34.9100281,-54.9599893,55478,29.8181091308594,35.78243408203127,5.9643249511718714,1950-02-14T18:00:00.000000000,2091-02-04T18:00:00.000000000,357,32421,5358927,5358927,-34.90333938598633,305.0634460449219,-34.90333938598633,305.0634460449219
Macenta,Guinea,8.5503683,-9.4800004,43102,36.66472778320315,42.62850341796877,5.963775634765625,1958-04-04T15:00:00.000000000,2092-03-19T15:00:00.000000000,24124,35692,2702649,2707301,8.61159896850586,350.47332763671875,8.541300773620605,350.48150634765625
Algeciras,Spain,36.13188159129172,-5.4526598397379855,111027,40.1451354980469,46.10527954101565,5.96014404296875,1966-07-29T15:00:00.000000000,2083-08-03T15:00:00.000000000,48428,10484,1184172,1184172,36.239013671875,354.38232421875,36.239013671875,354.38232421875
Louga,Senegal,15.6103766,-16.2500007,85075,43.7687927246094,49.7277770996094,5.958984375,1952-06-15T15:00:00.000000000,2083-04-15T15:00:00.000000000,7172,9604,2257580,2257581,15.641475677490234,343.72882080078125,15.641475677490234,343.8135681152344
Niamey,Niger,13.5186518,2.1147102,915000,42.7163024902344,48.67495117187502,5.958648681640625,1952-04-28T15:00:00.000000000,2090-05-10T15:00:00.000000000,6788,30260,2387099,2378366,13.462214469909668,2.223238706588745,13.602811813354492,2.1448211669921875
Allanmyo,Myanmar,19.378312,95.2279235,57897,40.6269470214844,46.58486328125002,5.957916259765625,1951-04-26T09:00:00.000000000,2091-05-15T09:00:00.000000000,3842,33218,2035171,2035172,19.367311477661133,95.1734390258789,19.367311477661133,95.26263427734376
Presidente Dutra,Brazil,-5.2500297,-44.5199805,30330,37.28127441406252,43.2391296386719,5.957855224609375,1951-09-01T18:00:00.000000000,2090-10-21T18:00:00.000000000,4869,31573,3673342,3673341,-5.237258434295654,315.5206604003906,-5.237258434295654,315.4462890625
Bangui,Central African Republic,4.3666443,18.5582881,831925,38.60384521484377,44.56160888671877,5.957763671875,1958-02-18T15:00:00.000000000,2091-01-26T15:00:00.000000000,23764,32348,2994116,2979450,4.25307559967041,18.52941131591797,4.463971614837647,18.42751884460449
Vero Beach,United States of America,27.642252,-80.3911243,86039,30.9877868652344,36.94402465820315,5.9562377929687464,1959-06-20T18:00:00.000000000,2081-08-24T18:00:00.000000000,27661,4813,1592275,1592275,27.592266082763672,279.585205078125,27.592266082763672,279.585205078125
Ligonha,Mozambique,-15.1756771,37.7400114,3500,36.08992919921877,42.04607543945315,5.956146240234375,1951-11-10T12:00:00.000000000,2091-12-01T12:00:00.000000000,5427,34819,4316783,4312508,-15.219683647155762,37.66854095458984,-15.149384498596191,37.71749114990234
Peterborough,Canada,44.2999691,-78.3332654,83627,36.24617919921877,42.20144042968752,5.95526123046875,1967-07-18T21:00:00.000000000,2091-08-20T21:00:00.000000000,51262,33998,856131,856131,44.32337188720703,281.6972351074219,44.32337188720703,281.6972351074219
Rahim Yar Khan,Pakistan,28.4202407,70.2951818,353203,49.03737792968752,54.9915710449219,5.954193115234375,1954-05-31T09:00:00.000000000,2091-05-29T09:00:00.000000000,12890,33330,1554733,1544171,28.29525375366211,70.30612182617188,28.50615119934082,70.34129333496094
Tralee,Ireland,52.2666921,-9.7166527,26384,29.5378356933594,35.49199829101565,5.9541625976562464,1967-06-30T15:00:00.000000000,2088-08-09T15:00:00.000000000,51116,25148,588514,588514,52.19683456420898,350.3690185546875,52.19683456420898,350.3690185546875
Azua,Dominican Republic,18.4539961,-70.7290016,59139,33.8641296386719,39.81813964843752,5.954010009765625,1951-08-23T18:00:00.000000000,2092-09-05T18:00:00.000000000,4797,37053,2090169,2090169,18.453426361083984,289.28570556640625,18.453426361083984,289.28570556640625
Ciudad Victoria,Mexico,23.7199591,-99.1299805,274900,44.82659301757815,50.77974853515627,5.953155517578125,1964-05-15T21:00:00.000000000,2088-05-22T21:00:00.000000000,41990,24518,1790643,1790643,23.79613304138184,260.9619445800781,23.79613304138184,260.9619445800781
Denow,Uzbekistan,38.2771584,67.8871635,217274,47.69411621093752,53.64702758789065,5.952911376953125,1954-07-27T09:00:00.000000000,2092-07-25T09:00:00.000000000,13346,36714,1097199,1097199,38.20738220214844,67.89473724365234,38.20738220214844,67.89473724365234
Kenge,Congo (Kinshasa),-4.8295902,16.8999397,241,34.90004882812502,40.85219726562502,5.9521484375,1965-08-08T12:00:00.000000000,2090-08-31T15:00:00.000000000,45587,31164,3645069,3640205,-4.885764598846436,16.962963104248047,-4.815465450286865,16.949012756347656
Zhaodong,China,46.0804289,125.98,179980,38.70528564453127,44.65606079101565,5.950775146484375,1952-08-08T06:00:00.000000000,2090-07-21T06:00:00.000000000,7601,30833,788350,788350,46.15114212036133,125.8280258178711,46.15114212036133,125.8280258178711
Bulungu,Congo (Kinshasa),-4.5496073,18.599991,48344,34.79805908203127,40.74712524414065,5.949066162109375,1953-06-27T12:00:00.000000000,2090-08-31T12:00:00.000000000,10187,31163,3620732,3620732,-4.534270763397217,18.590164184570312,-4.534270763397217,18.590164184570312
Olyokminsk,Russia,60.503192,120.3925891,10000,34.48763427734377,40.43465576171877,5.947021484375,1950-07-28T06:00:00.000000000,2083-07-16T06:00:00.000000000,1665,10337,357538,357538,60.5623893737793,120.42552947998048,60.5623893737793,120.42552947998048
Bol,Chad,13.4589575,14.7146984,3303,43.27114257812502,49.2180114746094,5.946868896484375,1960-04-29T12:00:00.000000000,2090-06-03T15:00:00.000000000,30171,30452,2391622,2387251,13.391915321350098,14.643509864807127,13.462214469909668,14.739250183105469
Acapulco,Mexico,16.8499909,-99.915979,715584,34.96291503906252,40.9092956542969,5.946380615234375,1951-02-15T18:00:00.000000000,2090-04-07T18:00:00.000000000,3285,29997,2180762,2176587,16.9068546295166,260.17242431640625,16.97715187072754,260.1629943847656
Zhaotang,China,27.3223312,103.7180692,809000,29.876550292968773,35.82222900390627,5.9456787109375,1952-05-30T09:00:00.000000000,2083-06-01T06:00:00.000000000,7042,9977,1604832,1601251,27.311071395874023,103.66071319580078,27.381370544433597,103.6759796142578
Tromsø,Norway,69.6350762,18.9920252,52436,26.832788085937523,32.77846679687502,5.9456787109375,1954-07-18T12:00:00.000000000,2091-07-06T12:00:00.000000000,13275,33635,171134,171134,69.70122528076172,19.044368743896484,69.70122528076172,19.044368743896484
Kaabong,Uganda,3.5203911,34.1200256,1137,32.3836608886719,38.32912597656252,5.945465087890625,1950-02-18T12:00:00.000000000,2090-02-07T12:00:00.000000000,387,29523,3043471,3043471,3.5500876903533936,34.059967041015625,3.5500876903533936,34.059967041015625
Garoua,Cameroon,9.3000124,13.3900248,436899,42.4042907714844,48.3496032714844,5.9453125,1951-04-01T15:00:00.000000000,2085-03-16T15:00:00.000000000,3644,15212,2652036,2652035,9.314586639404297,13.4375,9.314586639404297,13.359375
Chitado,Angola,-17.3196289,13.9200183,500,39.97710571289065,45.92049560546877,5.943389892578125,1950-11-28T15:00:00.000000000,2089-12-30T15:00:00.000000000,2652,29212,4442916,4442916,-17.328645706176758,13.872832298278809,-17.328645706176758,13.872832298278809
Samaipata,Bolivia,-18.1800415,-63.77002,2926,28.692285156250023,34.63564453125002,5.943359375,1951-02-06T18:00:00.000000000,2091-09-24T18:00:00.000000000,3213,34277,4499794,4499794,-18.242530822753903,296.253662109375,-18.242530822753903,296.253662109375
Vallenar,Chile,-28.5700016,-70.7600068,44895,34.9811950683594,40.92440185546877,5.943206787109375,1965-09-16T18:00:00.000000000,2090-08-05T18:00:00.000000000,45901,30957,5059017,5059017,-28.57644844055176,289.1685791015625,-28.57644844055176,289.1685791015625
Babati,Tanzania,-4.2195499,35.7500036,34291,31.904016113281276,37.84710083007815,5.9430847167968714,1951-03-26T12:00:00.000000000,2092-10-01T12:00:00.000000000,3595,37259,3596507,3596507,-4.182776927947998,35.77959060668945,-4.182776927947998,35.77959060668945
Asmara,Eritrea,15.3333393,38.9333235,620802,33.5456481933594,39.48784790039065,5.94219970703125,1965-06-10T09:00:00.000000000,2082-06-22T09:00:00.000000000,45114,7226,2266742,2266742,15.430580139160156,39.04225540161133,15.430580139160156,39.04225540161133
Maha Sarakham,Thailand,16.183998,103.2980045,51584,39.44783935546877,45.3896423339844,5.941802978515625,1951-05-03T06:00:00.000000000,2091-05-06T06:00:00.000000000,3897,33145,2220894,2220893,16.203866958618164,103.32068634033205,16.203866958618164,103.23529052734376
Latur,India,18.400413,76.5699926,374394,41.82268676757815,47.76339111328127,5.940704345703125,1955-05-09T09:00:00.000000000,2091-05-20T09:00:00.000000000,15634,33258,2087753,2087754,18.453426361083984,76.52642059326172,18.453426361083984,76.6144790649414
Bolama,Guinea Bissau,11.582953,-15.482804,10769,40.52230224609377,46.46221313476565,5.939910888671875,1966-03-29T15:00:00.000000000,2091-03-02T15:00:00.000000000,47452,32628,2510808,2506328,11.564146995544434,344.5714416503906,11.634446144104004,344.5576477050781
Gandhinagar,India,23.218993822470544,72.64355575894791,195891,45.5262390136719,51.4660583496094,5.9398193359375,1963-05-21T09:00:00.000000000,2088-04-21T09:00:00.000000000,39106,24266,1826692,1826693,23.0931453704834,72.67782592773438,23.0931453704834,72.77196502685547
Salaverry,Peru,-8.2200293,-78.9899954,10066,26.322686767578148,32.2619567871094,5.93927001953125,1957-02-24T03:00:00.000000000,2091-03-26T03:00:00.000000000,20888,32816,3872582,3872582,-8.189806938171387,280.9417724609375,-8.189806938171387,280.9417724609375
Matanzas,Cuba,23.0415251,-81.577486,146733,34.77230224609377,40.71102294921877,5.938720703125,1951-06-09T18:00:00.000000000,2091-04-25T18:00:00.000000000,4197,33061,1836536,1836536,22.952547073364254,278.4551086425781,22.952547073364254,278.4551086425781
Port Burwell,Canada,60.2664622,-64.7410977,2762,26.451776123046898,32.38994750976565,5.93817138671875,1955-07-20T18:00:00.000000000,2084-07-27T18:00:00.000000000,16213,13357,365165,365165,60.281192779541016,295.2927551269531,60.281192779541016,295.2927551269531
Poplar Bluff,United States of America,36.7601968,-90.4026838,20662,42.87709960937502,48.81487426757815,5.937774658203125,1950-07-18T18:00:00.000000000,2091-07-19T18:00:00.000000000,1589,33741,1162006,1158959,36.73110580444336,269.5275573730469,36.80140686035156,269.5269470214844
Santiago de Compostela,Spain,42.882898,-8.5410914,92430,37.0302673339844,42.9671569824219,5.9368896484375,1952-08-22T15:00:00.000000000,2090-08-30T12:00:00.000000000,7716,31155,912496,912496,42.84709930419922,351.4666748046875,42.84709930419922,351.4666748046875
Kédougou,Senegal,12.5604336,-12.1799907,18226,42.6155944824219,48.55242309570315,5.93682861328125,1951-05-30T15:00:00.000000000,2091-03-02T15:00:00.000000000,4116,32628,2444071,2444071,12.61862850189209,347.8642578125,12.61862850189209,347.8642578125
Popayán,Colombia,2.4199931,-76.6100114,258750,24.4865661621094,30.4233337402344,5.936767578125,1958-08-20T18:00:00.000000000,2090-10-24T18:00:00.000000000,25229,31597,3121397,3121396,2.4956061840057373,283.4027099609375,2.4956061840057373,283.3306579589844
Inuvik,Canada,68.349974,-133.6999893,3022,31.067712402343773,37.0037780761719,5.936065673828125,1969-07-12T03:00:00.000000000,2081-07-27T00:00:00.000000000,57056,4583,194808,194808,68.36554718017578,226.15383911132807,68.36554718017578,226.15383911132807
Ibadan,Nigeria,7.3819721,3.9280362,2628000,38.10592041015627,44.0414978027344,5.935577392578125,1951-02-15T15:00:00.000000000,2091-02-24T15:00:00.000000000,3284,32580,2777738,2773026,7.416520118713379,4.122137546539307,7.486818790435791,4.125636577606201
Kibale,Uganda,0.8,31.0666667,5200,33.19002685546877,39.12554321289065,5.935516357421875,1951-03-01T12:00:00.000000000,2090-02-15T12:00:00.000000000,3395,29587,3238912,3238912,0.80843585729599,31.10762023925781,0.80843585729599,31.10762023925781
Kaduna,Nigeria,10.5219613,7.4380545,1442000,38.76961669921877,44.70504150390627,5.9354248046875,1951-04-02T15:00:00.000000000,2091-03-10T15:00:00.000000000,3652,32692,2569700,2578771,10.579964637756348,7.61904764175415,10.439367294311523,7.209506988525391
Gusau,Nigeria,12.1704057,6.6599963,226857,40.11651000976565,46.05046997070315,5.9339599609375,1951-04-02T15:00:00.000000000,2091-05-10T15:00:00.000000000,3652,33180,2462021,2462021,12.267134666442873,6.567567348480225,12.267134666442873,6.567567348480225
Beijing,China,39.90172030986268,116.39420089260612,11106000,42.33120117187502,48.2648864746094,5.933685302734375,1952-08-05T06:00:00.000000000,2083-07-01T06:00:00.000000000,7577,10217,1019052,1033372,40.105445861816406,116.97479248046876,39.75395202636719,116.16133880615234
Albany,United States of America,44.6204922,-123.086942,51376,40.4311462402344,46.3647399902344,5.93359375,1957-07-17T00:00:00.000000000,2082-07-30T00:00:00.000000000,22031,7527,845371,842773,44.60456848144531,236.9076995849609,44.67486572265625,236.9953765869141
Nikolayevsk na Amure,Russia,53.1496356,140.730004,27152,35.50417480468752,41.43740234375002,5.9332275390625,1951-07-09T03:00:00.000000000,2090-07-02T03:00:00.000000000,4432,30680,559411,559411,53.1107177734375,140.69943237304688,53.1107177734375,140.69943237304688
San Juan,Dominican Republic,18.8089489,-71.2309424,72950,35.00899658203127,40.93963012695315,5.930633544921875,1968-08-10T18:00:00.000000000,2082-08-01T18:00:00.000000000,54373,7549,2069767,2069767,18.804920196533203,288.76104736328125,18.804920196533203,288.76104736328125
Eagle Pass,United States of America,28.711024,-100.4892774,53276,43.11989746093752,49.05050048828127,5.93060302734375,1964-06-04T21:00:00.000000000,2091-07-17T21:00:00.000000000,42150,33726,1538992,1538993,28.646747589111328,259.42987060546875,28.646747589111328,259.5325012207031
Bor,South Sudan,6.2072038,31.5591483,26782,40.98980102539065,46.91985473632815,5.9300537109375,1957-03-15T12:00:00.000000000,2088-03-01T12:00:00.000000000,21043,23859,2863604,2863604,6.151142120361328,31.578947067260746,6.151142120361328,31.578947067260746
Skovorodino,Russia,53.9833057,123.9166634,10007,37.0910583496094,43.02056274414065,5.92950439453125,1952-07-11T06:00:00.000000000,2090-07-03T06:00:00.000000000,7377,30689,534216,534216,53.95430374145508,123.94583892822266,53.95430374145508,123.94583892822266
Cancún,Mexico,21.1699597,-86.8300078,542043,30.483758544921898,36.41298828125002,5.929229736328125,1963-08-25T18:00:00.000000000,2090-08-18T18:00:00.000000000,39877,31061,1937490,1937490,21.124780654907227,273.1097412109375,21.124780654907227,273.1097412109375
Fatehpur,India,25.8803699,80.8000187,166480,45.47731933593752,51.40535888671877,5.92803955078125,1951-06-17T09:00:00.000000000,2088-04-24T09:00:00.000000000,4258,24290,1677061,1673400,25.90509605407715,80.66593933105469,25.97539520263672,80.6557388305664
Guaranda,Ecuador,-1.6099935,-79.01002,27866,18.120751953125023,24.048394775390648,5.927642822265625,1950-10-18T18:00:00.000000000,2090-09-06T18:00:00.000000000,2325,31213,3420892,3420893,-1.652021050453186,280.9198913574219,-1.652021050453186,280.99127197265625
Langsa,Indonesia,4.6735765,97.966361,117256,31.091363525390648,37.01766357421877,5.926300048828125,1950-04-04T06:00:00.000000000,2091-05-08T06:00:00.000000000,745,33161,2965896,2965896,4.674868106842041,97.83251190185548,4.674868106842041,97.83251190185548
